00:00:07.700 --> 00:00:07.800,73.0012406920068,19.1542258655392,0
00:00:07.800 --> 00:00:07.900,73.0012406238862,19.154252837838,0
00:00:07.900 --> 00:00:08.0,73.0012476957384,19.1542932431926,0
00:00:08.000 --> 00:00:08.100,73.0029494587569,19.1550020798693,0
00:00:08.100 --> 00:00:08.200,73.0030489595914,19.1549946400763,0
00:00:08.200 --> 00:00:08.300,73.0031057918849,19.1549875139609,0
00:00:08.300 --> 00:00:08.400,73.0031626056864,19.154973678951,0
00:00:08.400 --> 00:00:08.500,73.0032406941632,19.1549664051746,0
00:00:08.500 --> 00:00:08.600,73.0035172714001,19.1549241864362,0
00:00:08.600 --> 00:00:08.700,73.0036872542744,19.1548961772815,0
00:00:08.700 --> 00:00:08.800,73.0037439970258,19.1548894563798,0
00:00:08.800 --> 00:00:08.900,73.0038079022123,19.1548628368686,0
00:00:08.900 --> 00:00:09.0,73.0038788604886,19.154856181262,0
00:00:09.000 --> 00:00:09.100,73.0040138292821,19.1547962699676,0
00:00:09.100 --> 00:00:09.200,73.0040992097207,19.1547230173399,0
00:00:09.200 --> 00:00:09.300,73.0041206097215,19.1546897104023,0
00:00:09.300 --> 00:00:09.400,73.004149129821,19.154636315477,0
00:00:09.400 --> 00:00:09.500,73.004170406855,19.1545893446635,0
00:00:09.500 --> 00:00:09.600,73.0041704292662,19.1545759745931,0
00:00:09.600 --> 00:00:09.700,73.0042061314252,19.154348315653,0
00:00:09.700 --> 00:00:09.800,73.0042063180486,19.154241282435,0
00:00:09.800 --> 00:00:09.900,73.0042064927096,19.1541409089437,0
00:00:09.900 --> 00:00:10.0,73.004206539482,19.1541141378356,0
00:00:10.000 --> 00:00:10.100,73.0041713910267,19.1539871348607,0
00:00:10.100 --> 00:00:10.200,73.0041572299156,19.1539603516824,0
00:00:10.200 --> 00:00:10.300,73.0041286091515,19.1538929883493,0
00:00:10.300 --> 00:00:10.400,73.0041000194429,19.1538525089073,0
00:00:10.400 --> 00:00:10.500,73.0040785082781,19.1537985884026,0
00:00:10.500 --> 00:00:10.600,73.0040284827715,19.1537177129659,0
00:00:10.600 --> 00:00:10.700,73.0039926815431,19.1536301842963,0
00:00:10.700 --> 00:00:10.800,73.0038785712951,19.1534686624934,0
00:00:10.800 --> 00:00:10.900,73.0038642487895,19.1534216163384,0
00:00:10.900 --> 00:00:11.0,73.0038214226618,19.1533275506115,0
00:00:11.000 --> 00:00:11.100,73.003629400485,19.1528851951144,0
00:00:11.100 --> 00:00:11.200,73.0036151751663,19.1528316414918,0
00:00:11.200 --> 00:00:11.300,73.0036151502645,19.152804872423,0
00:00:11.300 --> 00:00:11.400,73.0036080388276,19.1527781018591,0
00:00:11.400 --> 00:00:11.500,73.00359382021,19.1527312577601,0
00:00:11.500 --> 00:00:11.600,73.0035866761801,19.1527044805745,0
00:00:11.600 --> 00:00:11.700,73.0035724443744,19.1526710188984,0
00:00:11.700 --> 00:00:11.800,73.0035581827517,19.1526241850572,0
00:00:11.800 --> 00:00:11.900,73.0035581301546,19.1525974322785,0
00:00:11.900 --> 00:00:12.0,73.0035510599161,19.1525706958022,0
00:00:12.000 --> 00:00:12.100,73.0035510598454,19.1525372735401,0
00:00:12.100 --> 00:00:12.200,73.0035510597352,19.1525105356663,0
00:00:12.200 --> 00:00:12.300,73.0035298480132,19.152457060384,0
00:00:12.300 --> 00:00:12.400,73.0035298477538,19.1524035829706,0
00:00:12.400 --> 00:00:12.500,73.0035298477242,19.1523701596994,0
00:00:12.500 --> 00:00:12.600,73.0035227768022,19.1523434200833,0
00:00:12.600 --> 00:00:12.700,73.0035227767847,19.1523166809156,0
00:00:12.700 --> 00:00:12.800,73.0035227765714,19.1522632033553,0
00:00:12.800 --> 00:00:12.900,73.0035227764366,19.1522230950118,0
00:00:12.900 --> 00:00:13.0,73.003522776237,19.1521963560684,0
00:00:13.000 --> 00:00:13.100,73.003522776238,19.1521495630078,0
00:00:13.100 --> 00:00:13.200,73.0035227759451,19.1521094544771,0
00:00:13.200 --> 00:00:13.300,73.0035227759527,19.1520760310001,0
00:00:13.300 --> 00:00:13.400,73.0035227758432,19.1520492919445,0
00:00:13.400 --> 00:00:13.500,73.0035227756295,19.1520158684152,0
00:00:13.500 --> 00:00:13.600,73.0035369171037,19.1519624008456,0
00:00:13.600 --> 00:00:13.700,73.003543987499,19.1519490369288,0
00:00:13.700 --> 00:00:13.800,73.0035651976494,19.1519022618597,0
00:00:13.800 --> 00:00:13.900,73.0035722674151,19.1518955832725,0
00:00:13.900 --> 00:00:14.0,73.0035864067465,19.1518688580286,0
00:00:14.000 --> 00:00:14.100,73.0036005455275,19.1518287664319,0
00:00:14.100 --> 00:00:14.200,73.0036712306436,19.1517486301205,0
00:00:14.200 --> 00:00:14.300,73.0036924333905,19.1517419686173,0
00:00:14.300 --> 00:00:14.400,73.0037207018661,19.1517419975959,0
00:00:14.400 --> 00:00:14.500,73.0037701657797,19.1517286837912,0
00:00:14.500 --> 00:00:14.600,73.0038266877215,19.15171537935,0
00:00:14.600 --> 00:00:14.700,73.003876136699,19.1517087504205,0
00:00:14.700 --> 00:00:14.800,73.0039185159373,19.1517087957131,0
00:00:14.800 --> 00:00:14.900,73.0039538280329,19.1517088338776,0
00:00:14.900 --> 00:00:15.0,73.0040103201344,19.1516955343775,0
00:00:15.000 --> 00:00:15.100,73.0041091588056,19.1516889629734,0
00:00:15.100 --> 00:00:15.200,73.0041373931438,19.1516823154807,0
00:00:15.200 --> 00:00:15.300,73.0041865461849,19.151682531102,0
00:00:15.300 --> 00:00:15.400,73.004214568927,19.1516760117916,0
00:00:15.400 --> 00:00:15.500,73.0042845755586,19.1516563890085,0
00:00:15.500 --> 00:00:15.600,73.0043125586235,19.1516565506135,0
00:00:15.600 --> 00:00:15.700,73.0043475216453,19.1516567521724,0
00:00:15.700 --> 00:00:15.800,73.0043684905302,19.1516568734327,0
00:00:15.800 --> 00:00:15.900,73.0044104101822,19.1516571153061,0
00:00:15.900 --> 00:00:16.0,73.0045081234414,19.1516576791071,0
00:00:16.000 --> 00:00:16.100,73.0045360162188,19.1516578403117,0
00:00:16.100 --> 00:00:16.200,73.0048420306455,19.151746021135,0
00:00:16.200 --> 00:00:16.300,73.0062431522348,19.152263036785,0
00:00:16.300 --> 00:00:16.400,73.0072599847007,19.152701596799,0
